2024-06-09 17:18:04,582 INFO    StreamThr :89319 [internal.py:wandb_internal():86] W&B internal server running at pid: 89319, started at: 2024-06-09 17:18:04.581719
2024-06-09 17:18:05,018 INFO    HandlerThread:89319 [system_monitor.py:probe():224] Finished collecting system info
2024-06-09 17:18:05,018 INFO    HandlerThread:89319 [system_monitor.py:probe():227] Publishing system info
2024-06-09 17:18:05,018 DEBUG   HandlerThread:89319 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-06-09 17:18:05,824 INFO    Thread-12 :89319 [dir_watcher.py:_on_file_created():271] file/dir created: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171804-6t39o5ma/files/conda-environment.yaml
2024-06-09 17:18:08,943 DEBUG   HandlerThread:89319 [system_info.py:_save_conda():220] Saving conda packages done
2024-06-09 17:18:08,943 INFO    HandlerThread:89319 [system_monitor.py:probe():229] Finished publishing system info
2024-06-09 17:18:08,945 DEBUG   SenderThread:89319 [sender.py:send():382] send: files
2024-06-09 17:18:08,945 INFO    SenderThread:89319 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-06-09 17:18:08,947 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: python_packages
2024-06-09 17:18:08,948 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: python_packages
2024-06-09 17:18:08,948 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: stop_status
2024-06-09 17:18:08,948 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: stop_status
2024-06-09 17:18:08,949 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-09 17:18:09,184 DEBUG   SenderThread:89319 [sender.py:send():382] send: telemetry
2024-06-09 17:18:09,184 DEBUG   SenderThread:89319 [sender.py:send():382] send: telemetry
2024-06-09 17:18:09,185 DEBUG   SenderThread:89319 [sender.py:send():382] send: exit
2024-06-09 17:18:09,185 INFO    SenderThread:89319 [sender.py:send_exit():589] handling exit code: 0
2024-06-09 17:18:09,185 INFO    SenderThread:89319 [sender.py:send_exit():591] handling runtime: 4
2024-06-09 17:18:09,185 INFO    SenderThread:89319 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-06-09 17:18:09,186 INFO    SenderThread:89319 [sender.py:send_exit():597] send defer
2024-06-09 17:18:09,186 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:18:09,186 INFO    HandlerThread:89319 [handler.py:handle_request_defer():172] handle defer: 0
2024-06-09 17:18:09,186 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: defer
2024-06-09 17:18:09,186 INFO    SenderThread:89319 [sender.py:send_request_defer():613] handle sender defer: 0
2024-06-09 17:18:09,186 INFO    SenderThread:89319 [sender.py:transition_state():617] send defer: 1
2024-06-09 17:18:09,186 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:18:09,186 INFO    HandlerThread:89319 [handler.py:handle_request_defer():172] handle defer: 1
2024-06-09 17:18:09,187 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: defer
2024-06-09 17:18:09,187 INFO    SenderThread:89319 [sender.py:send_request_defer():613] handle sender defer: 1
2024-06-09 17:18:09,187 INFO    SenderThread:89319 [sender.py:transition_state():617] send defer: 2
2024-06-09 17:18:09,187 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:18:09,187 INFO    HandlerThread:89319 [handler.py:handle_request_defer():172] handle defer: 2
2024-06-09 17:18:09,187 INFO    HandlerThread:89319 [system_monitor.py:finish():203] Stopping system monitor
2024-06-09 17:18:09,187 DEBUG   SystemMonitor:89319 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-09 17:18:09,187 DEBUG   SystemMonitor:89319 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-09 17:18:09,187 DEBUG   SystemMonitor:89319 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-09 17:18:09,188 INFO    HandlerThread:89319 [interfaces.py:finish():202] Joined cpu monitor
2024-06-09 17:18:09,188 INFO    HandlerThread:89319 [interfaces.py:finish():202] Joined disk monitor
2024-06-09 17:18:09,191 INFO    HandlerThread:89319 [interfaces.py:finish():202] Joined gpu monitor
2024-06-09 17:18:09,191 INFO    HandlerThread:89319 [interfaces.py:finish():202] Joined memory monitor
2024-06-09 17:18:09,191 INFO    HandlerThread:89319 [interfaces.py:finish():202] Joined network monitor
2024-06-09 17:18:09,191 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: defer
2024-06-09 17:18:09,192 INFO    SenderThread:89319 [sender.py:send_request_defer():613] handle sender defer: 2
2024-06-09 17:18:09,192 INFO    SenderThread:89319 [sender.py:transition_state():617] send defer: 3
2024-06-09 17:18:09,192 DEBUG   SenderThread:89319 [sender.py:send():382] send: stats
2024-06-09 17:18:09,192 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:18:09,192 INFO    HandlerThread:89319 [handler.py:handle_request_defer():172] handle defer: 3
2024-06-09 17:18:09,192 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: defer
2024-06-09 17:18:09,192 INFO    SenderThread:89319 [sender.py:send_request_defer():613] handle sender defer: 3
2024-06-09 17:18:09,192 INFO    SenderThread:89319 [sender.py:transition_state():617] send defer: 4
2024-06-09 17:18:09,192 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:18:09,192 INFO    HandlerThread:89319 [handler.py:handle_request_defer():172] handle defer: 4
2024-06-09 17:18:09,192 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: defer
2024-06-09 17:18:09,192 INFO    SenderThread:89319 [sender.py:send_request_defer():613] handle sender defer: 4
2024-06-09 17:18:09,192 INFO    SenderThread:89319 [sender.py:transition_state():617] send defer: 5
2024-06-09 17:18:09,193 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:18:09,193 INFO    HandlerThread:89319 [handler.py:handle_request_defer():172] handle defer: 5
2024-06-09 17:18:09,193 DEBUG   SenderThread:89319 [sender.py:send():382] send: summary
2024-06-09 17:18:09,193 INFO    SenderThread:89319 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-06-09 17:18:09,193 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: defer
2024-06-09 17:18:09,193 INFO    SenderThread:89319 [sender.py:send_request_defer():613] handle sender defer: 5
2024-06-09 17:18:09,193 INFO    SenderThread:89319 [sender.py:transition_state():617] send defer: 6
2024-06-09 17:18:09,193 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:18:09,193 INFO    HandlerThread:89319 [handler.py:handle_request_defer():172] handle defer: 6
2024-06-09 17:18:09,193 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: defer
2024-06-09 17:18:09,193 INFO    SenderThread:89319 [sender.py:send_request_defer():613] handle sender defer: 6
2024-06-09 17:18:09,195 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: status_report
2024-06-09 17:18:09,287 INFO    SenderThread:89319 [sender.py:transition_state():617] send defer: 7
2024-06-09 17:18:09,287 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:18:09,287 INFO    HandlerThread:89319 [handler.py:handle_request_defer():172] handle defer: 7
2024-06-09 17:18:09,287 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: defer
2024-06-09 17:18:09,287 INFO    SenderThread:89319 [sender.py:send_request_defer():613] handle sender defer: 7
2024-06-09 17:18:09,287 INFO    SenderThread:89319 [sender.py:transition_state():617] send defer: 8
2024-06-09 17:18:09,287 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:18:09,287 INFO    HandlerThread:89319 [handler.py:handle_request_defer():172] handle defer: 8
2024-06-09 17:18:09,287 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: defer
2024-06-09 17:18:09,287 INFO    SenderThread:89319 [sender.py:send_request_defer():613] handle sender defer: 8
2024-06-09 17:18:09,288 INFO    SenderThread:89319 [job_builder.py:build():296] Attempting to build job artifact
2024-06-09 17:18:09,288 INFO    SenderThread:89319 [job_builder.py:_get_source_type():426] is repo sourced job
2024-06-09 17:18:09,298 INFO    wandb-upload_0:89319 [upload_job.py:push():131] Uploaded file /tmp/tmp0q4lwivlwandb/ipgjyyfa-wandb-metadata.json
2024-06-09 17:18:09,301 INFO    SenderThread:89319 [job_builder.py:build():402] adding wandb-job metadata file
2024-06-09 17:18:09,316 INFO    SenderThread:89319 [sender.py:transition_state():617] send defer: 9
2024-06-09 17:18:09,316 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:18:09,316 INFO    HandlerThread:89319 [handler.py:handle_request_defer():172] handle defer: 9
2024-06-09 17:18:09,316 DEBUG   SenderThread:89319 [sender.py:send():382] send: artifact
2024-06-09 17:18:09,710 INFO    SenderThread:89319 [sender.py:send_artifact():1494] sent artifact job-https___github.com_state-spaces_s4_lstm_example.py - {'id': 'QXJ0aWZhY3Q6ODY1OTI2MDcx', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE4NDExNjYwNQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODY1OTMxMzE3', 'versionIndex': 1}}}
2024-06-09 17:18:09,710 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: defer
2024-06-09 17:18:09,710 INFO    SenderThread:89319 [sender.py:send_request_defer():613] handle sender defer: 9
2024-06-09 17:18:09,710 INFO    SenderThread:89319 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-09 17:18:09,825 INFO    Thread-12 :89319 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171804-6t39o5ma/files/conda-environment.yaml
2024-06-09 17:18:09,825 INFO    SenderThread:89319 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171804-6t39o5ma/files/config.yaml
2024-06-09 17:18:09,825 INFO    SenderThread:89319 [dir_watcher.py:_on_file_created():271] file/dir created: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171804-6t39o5ma/files/wandb-summary.json
2024-06-09 17:18:09,825 INFO    SenderThread:89319 [dir_watcher.py:_on_file_created():271] file/dir created: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171804-6t39o5ma/files/wandb-metadata.json
2024-06-09 17:18:09,825 INFO    SenderThread:89319 [dir_watcher.py:_on_file_created():271] file/dir created: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171804-6t39o5ma/files/requirements.txt
2024-06-09 17:18:09,826 INFO    SenderThread:89319 [dir_watcher.py:finish():388] scan: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171804-6t39o5ma/files
2024-06-09 17:18:09,826 INFO    SenderThread:89319 [dir_watcher.py:finish():402] scan save: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171804-6t39o5ma/files/wandb-summary.json wandb-summary.json
2024-06-09 17:18:09,826 INFO    SenderThread:89319 [dir_watcher.py:finish():402] scan save: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171804-6t39o5ma/files/requirements.txt requirements.txt
2024-06-09 17:18:09,827 INFO    SenderThread:89319 [dir_watcher.py:finish():402] scan save: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171804-6t39o5ma/files/config.yaml config.yaml
2024-06-09 17:18:09,828 INFO    SenderThread:89319 [dir_watcher.py:finish():402] scan save: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171804-6t39o5ma/files/conda-environment.yaml conda-environment.yaml
2024-06-09 17:18:09,831 INFO    SenderThread:89319 [dir_watcher.py:finish():402] scan save: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171804-6t39o5ma/files/wandb-metadata.json wandb-metadata.json
2024-06-09 17:18:09,831 INFO    SenderThread:89319 [sender.py:transition_state():617] send defer: 10
2024-06-09 17:18:09,831 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:18:09,832 INFO    HandlerThread:89319 [handler.py:handle_request_defer():172] handle defer: 10
2024-06-09 17:18:09,832 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: defer
2024-06-09 17:18:09,832 INFO    SenderThread:89319 [sender.py:send_request_defer():613] handle sender defer: 10
2024-06-09 17:18:09,832 INFO    SenderThread:89319 [file_pusher.py:finish():172] shutting down file pusher
2024-06-09 17:18:09,950 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-09 17:18:09,950 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: poll_exit
2024-06-09 17:18:10,054 INFO    wandb-upload_0:89319 [upload_job.py:push():131] Uploaded file /data/khullar/Desktop/s4/s4/wandb/run-20240609_171804-6t39o5ma/files/wandb-summary.json
2024-06-09 17:18:10,111 INFO    wandb-upload_1:89319 [upload_job.py:push():131] Uploaded file /data/khullar/Desktop/s4/s4/wandb/run-20240609_171804-6t39o5ma/files/requirements.txt
2024-06-09 17:18:10,159 INFO    wandb-upload_2:89319 [upload_job.py:push():131] Uploaded file /data/khullar/Desktop/s4/s4/wandb/run-20240609_171804-6t39o5ma/files/config.yaml
2024-06-09 17:18:10,185 INFO    wandb-upload_3:89319 [upload_job.py:push():131] Uploaded file /data/khullar/Desktop/s4/s4/wandb/run-20240609_171804-6t39o5ma/files/conda-environment.yaml
2024-06-09 17:18:10,386 INFO    Thread-11 (_thread_body):89319 [sender.py:transition_state():617] send defer: 11
2024-06-09 17:18:10,386 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:18:10,386 INFO    HandlerThread:89319 [handler.py:handle_request_defer():172] handle defer: 11
2024-06-09 17:18:10,386 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: defer
2024-06-09 17:18:10,386 INFO    SenderThread:89319 [sender.py:send_request_defer():613] handle sender defer: 11
2024-06-09 17:18:10,386 INFO    SenderThread:89319 [file_pusher.py:join():178] waiting for file pusher
2024-06-09 17:18:10,387 INFO    SenderThread:89319 [sender.py:transition_state():617] send defer: 12
2024-06-09 17:18:10,387 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:18:10,387 INFO    HandlerThread:89319 [handler.py:handle_request_defer():172] handle defer: 12
2024-06-09 17:18:10,387 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: defer
2024-06-09 17:18:10,387 INFO    SenderThread:89319 [sender.py:send_request_defer():613] handle sender defer: 12
2024-06-09 17:18:10,387 INFO    SenderThread:89319 [file_stream.py:finish():595] file stream finish called
2024-06-09 17:18:10,653 INFO    SenderThread:89319 [file_stream.py:finish():599] file stream finish is done
2024-06-09 17:18:10,653 INFO    SenderThread:89319 [sender.py:transition_state():617] send defer: 13
2024-06-09 17:18:10,653 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:18:10,653 INFO    HandlerThread:89319 [handler.py:handle_request_defer():172] handle defer: 13
2024-06-09 17:18:10,653 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: defer
2024-06-09 17:18:10,653 INFO    SenderThread:89319 [sender.py:send_request_defer():613] handle sender defer: 13
2024-06-09 17:18:10,653 INFO    SenderThread:89319 [sender.py:transition_state():617] send defer: 14
2024-06-09 17:18:10,653 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:18:10,653 INFO    HandlerThread:89319 [handler.py:handle_request_defer():172] handle defer: 14
2024-06-09 17:18:10,653 DEBUG   SenderThread:89319 [sender.py:send():382] send: final
2024-06-09 17:18:10,653 DEBUG   SenderThread:89319 [sender.py:send():382] send: footer
2024-06-09 17:18:10,653 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: defer
2024-06-09 17:18:10,653 INFO    SenderThread:89319 [sender.py:send_request_defer():613] handle sender defer: 14
2024-06-09 17:18:10,654 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-09 17:18:10,654 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: poll_exit
2024-06-09 17:18:10,655 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-09 17:18:10,655 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: server_info
2024-06-09 17:18:10,655 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: server_info
2024-06-09 17:18:10,695 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: get_summary
2024-06-09 17:18:10,695 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: sampled_history
2024-06-09 17:18:10,696 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: job_info
2024-06-09 17:18:10,723 DEBUG   SenderThread:89319 [sender.py:send_request():409] send_request: job_info
2024-06-09 17:18:10,740 DEBUG   HandlerThread:89319 [handler.py:handle_request():146] handle_request: shutdown
2024-06-09 17:18:10,740 INFO    HandlerThread:89319 [handler.py:finish():869] shutting down handler
2024-06-09 17:18:11,696 INFO    WriterThread:89319 [datastore.py:close():296] close: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171804-6t39o5ma/run-6t39o5ma.wandb
2024-06-09 17:18:11,723 INFO    SenderThread:89319 [sender.py:finish():1572] shutting down sender
2024-06-09 17:18:11,723 INFO    SenderThread:89319 [file_pusher.py:finish():172] shutting down file pusher
2024-06-09 17:18:11,723 INFO    SenderThread:89319 [file_pusher.py:join():178] waiting for file pusher
