2024-06-10 18:21:18,498 DEBUG   HandlerThread:43204 [system_info.py:_probe_git():136] Probing git
2024-06-10 18:21:18,502 DEBUG   HandlerThread:43204 [system_info.py:_probe_git():144] Probing git done
2024-06-10 18:21:18,502 DEBUG   HandlerThread:43204 [system_info.py:probe():199] Probing system done
2024-06-10 18:21:18,502 DEBUG   HandlerThread:43204 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-107-generic-x86_64-with-glibc2.35', 'python': '3.11.5', 'heartbeatAt': '2024-06-10T22:21:18.497623', 'startedAt': '2024-06-10T22:21:17.923099', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/data/khullar/Desktop/s4/s4/lstm_example.py', 'codePathLocal': 'lstm_example.py', 'codePath': 'lstm_example.py', 'git': {'remote': 'https://github.com/jayesh365/research.git', 'commit': 'e757cef57d89e448c413de7325ed5601aceaac13'}, 'email': 'jayeshkhullar@gmail.com', 'root': '/data/khullar/Desktop/s4/s4', 'host': 'tensorbook-a3', 'username': 'khullar', 'executable': '/usr/local/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2.5205624999999996, 'min': 800.0, 'max': 4600.0}, 'cpu_freq_per_core': [{'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 4.254, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 3.869, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}], 'disk': {'/': {'total': 0.015625, 'used': 1.1444091796875e-05}}, 'gpu': 'NVIDIA GeForce RTX 3080 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080 Laptop GPU', 'memory_total': 17179869184}], 'memory': {'total': 62.575599670410156}}
2024-06-10 18:21:18,502 INFO    HandlerThread:43204 [system_monitor.py:probe():224] Finished collecting system info
2024-06-10 18:21:18,502 INFO    HandlerThread:43204 [system_monitor.py:probe():227] Publishing system info
2024-06-10 18:21:18,502 DEBUG   HandlerThread:43204 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-06-10 18:21:19,312 INFO    Thread-12 :43204 [dir_watcher.py:_on_file_created():271] file/dir created: /data/khullar/Desktop/s4/s4/wandb/run-20240610_182117-267z4272/files/conda-environment.yaml
2024-06-10 18:21:22,313 INFO    Thread-12 :43204 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/khullar/Desktop/s4/s4/wandb/run-20240610_182117-267z4272/files/conda-environment.yaml
2024-06-10 18:21:22,329 DEBUG   HandlerThread:43204 [system_info.py:_save_conda():220] Saving conda packages done
2024-06-10 18:21:22,330 INFO    HandlerThread:43204 [system_monitor.py:probe():229] Finished publishing system info
2024-06-10 18:21:22,331 DEBUG   SenderThread:43204 [sender.py:send():382] send: files
2024-06-10 18:21:22,331 INFO    SenderThread:43204 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-06-10 18:21:22,334 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: python_packages
2024-06-10 18:21:22,334 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: python_packages
2024-06-10 18:21:22,334 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: stop_status
2024-06-10 18:21:22,335 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: stop_status
2024-06-10 18:21:22,336 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-10 18:21:22,418 DEBUG   SenderThread:43204 [sender.py:send():382] send: telemetry
2024-06-10 18:21:22,418 DEBUG   SenderThread:43204 [sender.py:send():382] send: telemetry
2024-06-10 18:21:22,418 DEBUG   SenderThread:43204 [sender.py:send():382] send: exit
2024-06-10 18:21:22,418 INFO    SenderThread:43204 [sender.py:send_exit():589] handling exit code: 0
2024-06-10 18:21:22,418 INFO    SenderThread:43204 [sender.py:send_exit():591] handling runtime: 3
2024-06-10 18:21:22,419 INFO    SenderThread:43204 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-06-10 18:21:22,419 INFO    SenderThread:43204 [sender.py:send_exit():597] send defer
2024-06-10 18:21:22,420 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: defer
2024-06-10 18:21:22,420 INFO    HandlerThread:43204 [handler.py:handle_request_defer():172] handle defer: 0
2024-06-10 18:21:22,420 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: defer
2024-06-10 18:21:22,420 INFO    SenderThread:43204 [sender.py:send_request_defer():613] handle sender defer: 0
2024-06-10 18:21:22,420 INFO    SenderThread:43204 [sender.py:transition_state():617] send defer: 1
2024-06-10 18:21:22,420 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: defer
2024-06-10 18:21:22,420 INFO    HandlerThread:43204 [handler.py:handle_request_defer():172] handle defer: 1
2024-06-10 18:21:22,420 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: defer
2024-06-10 18:21:22,420 INFO    SenderThread:43204 [sender.py:send_request_defer():613] handle sender defer: 1
2024-06-10 18:21:22,420 INFO    SenderThread:43204 [sender.py:transition_state():617] send defer: 2
2024-06-10 18:21:22,420 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: defer
2024-06-10 18:21:22,420 INFO    HandlerThread:43204 [handler.py:handle_request_defer():172] handle defer: 2
2024-06-10 18:21:22,420 INFO    HandlerThread:43204 [system_monitor.py:finish():203] Stopping system monitor
2024-06-10 18:21:22,421 DEBUG   SystemMonitor:43204 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-10 18:21:22,421 INFO    HandlerThread:43204 [interfaces.py:finish():202] Joined cpu monitor
2024-06-10 18:21:22,421 INFO    HandlerThread:43204 [interfaces.py:finish():202] Joined disk monitor
2024-06-10 18:21:22,421 DEBUG   SystemMonitor:43204 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-10 18:21:22,421 DEBUG   SystemMonitor:43204 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-10 18:21:22,425 INFO    HandlerThread:43204 [interfaces.py:finish():202] Joined gpu monitor
2024-06-10 18:21:22,425 INFO    HandlerThread:43204 [interfaces.py:finish():202] Joined memory monitor
2024-06-10 18:21:22,425 INFO    HandlerThread:43204 [interfaces.py:finish():202] Joined network monitor
2024-06-10 18:21:22,425 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: defer
2024-06-10 18:21:22,425 INFO    SenderThread:43204 [sender.py:send_request_defer():613] handle sender defer: 2
2024-06-10 18:21:22,425 INFO    SenderThread:43204 [sender.py:transition_state():617] send defer: 3
2024-06-10 18:21:22,425 DEBUG   SenderThread:43204 [sender.py:send():382] send: stats
2024-06-10 18:21:22,425 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: defer
2024-06-10 18:21:22,425 INFO    HandlerThread:43204 [handler.py:handle_request_defer():172] handle defer: 3
2024-06-10 18:21:22,426 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: defer
2024-06-10 18:21:22,426 INFO    SenderThread:43204 [sender.py:send_request_defer():613] handle sender defer: 3
2024-06-10 18:21:22,426 INFO    SenderThread:43204 [sender.py:transition_state():617] send defer: 4
2024-06-10 18:21:22,426 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: defer
2024-06-10 18:21:22,426 INFO    HandlerThread:43204 [handler.py:handle_request_defer():172] handle defer: 4
2024-06-10 18:21:22,426 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: defer
2024-06-10 18:21:22,426 INFO    SenderThread:43204 [sender.py:send_request_defer():613] handle sender defer: 4
2024-06-10 18:21:22,426 INFO    SenderThread:43204 [sender.py:transition_state():617] send defer: 5
2024-06-10 18:21:22,426 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: defer
2024-06-10 18:21:22,426 INFO    HandlerThread:43204 [handler.py:handle_request_defer():172] handle defer: 5
2024-06-10 18:21:22,426 DEBUG   SenderThread:43204 [sender.py:send():382] send: summary
2024-06-10 18:21:22,426 INFO    SenderThread:43204 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-06-10 18:21:22,426 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: defer
2024-06-10 18:21:22,426 INFO    SenderThread:43204 [sender.py:send_request_defer():613] handle sender defer: 5
2024-06-10 18:21:22,426 INFO    SenderThread:43204 [sender.py:transition_state():617] send defer: 6
2024-06-10 18:21:22,426 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: defer
2024-06-10 18:21:22,426 INFO    HandlerThread:43204 [handler.py:handle_request_defer():172] handle defer: 6
2024-06-10 18:21:22,427 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: defer
2024-06-10 18:21:22,427 INFO    SenderThread:43204 [sender.py:send_request_defer():613] handle sender defer: 6
2024-06-10 18:21:22,428 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 18:21:22,571 INFO    SenderThread:43204 [sender.py:transition_state():617] send defer: 7
2024-06-10 18:21:22,572 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: defer
2024-06-10 18:21:22,572 INFO    HandlerThread:43204 [handler.py:handle_request_defer():172] handle defer: 7
2024-06-10 18:21:22,572 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: defer
2024-06-10 18:21:22,572 INFO    SenderThread:43204 [sender.py:send_request_defer():613] handle sender defer: 7
2024-06-10 18:21:22,572 INFO    SenderThread:43204 [sender.py:transition_state():617] send defer: 8
2024-06-10 18:21:22,572 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: defer
2024-06-10 18:21:22,572 INFO    HandlerThread:43204 [handler.py:handle_request_defer():172] handle defer: 8
2024-06-10 18:21:22,572 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: defer
2024-06-10 18:21:22,572 INFO    SenderThread:43204 [sender.py:send_request_defer():613] handle sender defer: 8
2024-06-10 18:21:22,572 INFO    SenderThread:43204 [job_builder.py:build():296] Attempting to build job artifact
2024-06-10 18:21:22,572 INFO    SenderThread:43204 [job_builder.py:_get_source_type():426] is repo sourced job
2024-06-10 18:21:22,585 INFO    SenderThread:43204 [job_builder.py:build():402] adding wandb-job metadata file
2024-06-10 18:21:22,600 INFO    SenderThread:43204 [sender.py:transition_state():617] send defer: 9
2024-06-10 18:21:22,601 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: defer
2024-06-10 18:21:22,601 INFO    HandlerThread:43204 [handler.py:handle_request_defer():172] handle defer: 9
2024-06-10 18:21:22,601 DEBUG   SenderThread:43204 [sender.py:send():382] send: artifact
2024-06-10 18:21:22,780 INFO    wandb-upload_0:43204 [upload_job.py:push():131] Uploaded file /tmp/tmp0rhdrjbtwandb/l1lamfau-wandb-metadata.json
2024-06-10 18:21:23,039 INFO    SenderThread:43204 [sender.py:send_artifact():1494] sent artifact job-https___github.com_jayesh365_research.git_lstm_example.py - {'id': 'QXJ0aWZhY3Q6ODY2ODE2MDM4', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE4NDQ0ODEwNw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODY2ODg1MjE2', 'versionIndex': 1}}}
2024-06-10 18:21:23,039 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: defer
2024-06-10 18:21:23,039 INFO    SenderThread:43204 [sender.py:send_request_defer():613] handle sender defer: 9
2024-06-10 18:21:23,039 INFO    SenderThread:43204 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-10 18:21:23,313 INFO    Thread-12 :43204 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/khullar/Desktop/s4/s4/wandb/run-20240610_182117-267z4272/files/config.yaml
2024-06-10 18:21:23,313 INFO    SenderThread:43204 [dir_watcher.py:_on_file_created():271] file/dir created: /data/khullar/Desktop/s4/s4/wandb/run-20240610_182117-267z4272/files/requirements.txt
2024-06-10 18:21:23,313 INFO    SenderThread:43204 [dir_watcher.py:_on_file_created():271] file/dir created: /data/khullar/Desktop/s4/s4/wandb/run-20240610_182117-267z4272/files/wandb-summary.json
2024-06-10 18:21:23,313 INFO    SenderThread:43204 [dir_watcher.py:_on_file_created():271] file/dir created: /data/khullar/Desktop/s4/s4/wandb/run-20240610_182117-267z4272/files/wandb-metadata.json
2024-06-10 18:21:23,313 INFO    SenderThread:43204 [dir_watcher.py:finish():388] scan: /data/khullar/Desktop/s4/s4/wandb/run-20240610_182117-267z4272/files
2024-06-10 18:21:23,313 INFO    SenderThread:43204 [dir_watcher.py:finish():402] scan save: /data/khullar/Desktop/s4/s4/wandb/run-20240610_182117-267z4272/files/wandb-summary.json wandb-summary.json
2024-06-10 18:21:23,314 INFO    SenderThread:43204 [dir_watcher.py:finish():402] scan save: /data/khullar/Desktop/s4/s4/wandb/run-20240610_182117-267z4272/files/requirements.txt requirements.txt
2024-06-10 18:21:23,314 INFO    SenderThread:43204 [dir_watcher.py:finish():402] scan save: /data/khullar/Desktop/s4/s4/wandb/run-20240610_182117-267z4272/files/config.yaml config.yaml
2024-06-10 18:21:23,314 INFO    SenderThread:43204 [dir_watcher.py:finish():402] scan save: /data/khullar/Desktop/s4/s4/wandb/run-20240610_182117-267z4272/files/conda-environment.yaml conda-environment.yaml
2024-06-10 18:21:23,314 INFO    SenderThread:43204 [dir_watcher.py:finish():402] scan save: /data/khullar/Desktop/s4/s4/wandb/run-20240610_182117-267z4272/files/wandb-metadata.json wandb-metadata.json
2024-06-10 18:21:23,314 INFO    SenderThread:43204 [sender.py:transition_state():617] send defer: 10
2024-06-10 18:21:23,314 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: defer
2024-06-10 18:21:23,314 INFO    HandlerThread:43204 [handler.py:handle_request_defer():172] handle defer: 10
2024-06-10 18:21:23,316 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: defer
2024-06-10 18:21:23,317 INFO    SenderThread:43204 [sender.py:send_request_defer():613] handle sender defer: 10
2024-06-10 18:21:23,317 INFO    SenderThread:43204 [file_pusher.py:finish():172] shutting down file pusher
2024-06-10 18:21:23,336 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-10 18:21:23,336 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: poll_exit
2024-06-10 18:21:23,577 INFO    wandb-upload_1:43204 [upload_job.py:push():131] Uploaded file /data/khullar/Desktop/s4/s4/wandb/run-20240610_182117-267z4272/files/requirements.txt
2024-06-10 18:21:23,602 INFO    wandb-upload_0:43204 [upload_job.py:push():131] Uploaded file /data/khullar/Desktop/s4/s4/wandb/run-20240610_182117-267z4272/files/wandb-summary.json
2024-06-10 18:21:23,686 INFO    wandb-upload_2:43204 [upload_job.py:push():131] Uploaded file /data/khullar/Desktop/s4/s4/wandb/run-20240610_182117-267z4272/files/config.yaml
2024-06-10 18:21:23,693 INFO    wandb-upload_3:43204 [upload_job.py:push():131] Uploaded file /data/khullar/Desktop/s4/s4/wandb/run-20240610_182117-267z4272/files/conda-environment.yaml
2024-06-10 18:21:23,894 INFO    Thread-11 (_thread_body):43204 [sender.py:transition_state():617] send defer: 11
2024-06-10 18:21:23,894 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: defer
2024-06-10 18:21:23,894 INFO    HandlerThread:43204 [handler.py:handle_request_defer():172] handle defer: 11
2024-06-10 18:21:23,894 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: defer
2024-06-10 18:21:23,894 INFO    SenderThread:43204 [sender.py:send_request_defer():613] handle sender defer: 11
2024-06-10 18:21:23,894 INFO    SenderThread:43204 [file_pusher.py:join():178] waiting for file pusher
2024-06-10 18:21:23,894 INFO    SenderThread:43204 [sender.py:transition_state():617] send defer: 12
2024-06-10 18:21:23,895 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: defer
2024-06-10 18:21:23,895 INFO    HandlerThread:43204 [handler.py:handle_request_defer():172] handle defer: 12
2024-06-10 18:21:23,895 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: defer
2024-06-10 18:21:23,895 INFO    SenderThread:43204 [sender.py:send_request_defer():613] handle sender defer: 12
2024-06-10 18:21:23,895 INFO    SenderThread:43204 [file_stream.py:finish():595] file stream finish called
2024-06-10 18:21:24,160 INFO    SenderThread:43204 [file_stream.py:finish():599] file stream finish is done
2024-06-10 18:21:24,160 INFO    SenderThread:43204 [sender.py:transition_state():617] send defer: 13
2024-06-10 18:21:24,160 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: defer
2024-06-10 18:21:24,160 INFO    HandlerThread:43204 [handler.py:handle_request_defer():172] handle defer: 13
2024-06-10 18:21:24,160 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: defer
2024-06-10 18:21:24,160 INFO    SenderThread:43204 [sender.py:send_request_defer():613] handle sender defer: 13
2024-06-10 18:21:24,160 INFO    SenderThread:43204 [sender.py:transition_state():617] send defer: 14
2024-06-10 18:21:24,160 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: defer
2024-06-10 18:21:24,161 INFO    HandlerThread:43204 [handler.py:handle_request_defer():172] handle defer: 14
2024-06-10 18:21:24,161 DEBUG   SenderThread:43204 [sender.py:send():382] send: final
2024-06-10 18:21:24,161 DEBUG   SenderThread:43204 [sender.py:send():382] send: footer
2024-06-10 18:21:24,161 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: defer
2024-06-10 18:21:24,161 INFO    SenderThread:43204 [sender.py:send_request_defer():613] handle sender defer: 14
2024-06-10 18:21:24,162 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-10 18:21:24,162 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: poll_exit
2024-06-10 18:21:24,162 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-10 18:21:24,163 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: server_info
2024-06-10 18:21:24,163 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: server_info
2024-06-10 18:21:24,204 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: get_summary
2024-06-10 18:21:24,204 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: sampled_history
2024-06-10 18:21:24,204 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: job_info
2024-06-10 18:21:24,239 DEBUG   SenderThread:43204 [sender.py:send_request():409] send_request: job_info
2024-06-10 18:21:24,248 DEBUG   HandlerThread:43204 [handler.py:handle_request():146] handle_request: shutdown
2024-06-10 18:21:24,248 INFO    HandlerThread:43204 [handler.py:finish():869] shutting down handler
2024-06-10 18:21:25,204 INFO    WriterThread:43204 [datastore.py:close():296] close: /data/khullar/Desktop/s4/s4/wandb/run-20240610_182117-267z4272/run-267z4272.wandb
2024-06-10 18:21:25,239 INFO    SenderThread:43204 [sender.py:finish():1572] shutting down sender
2024-06-10 18:21:25,239 INFO    SenderThread:43204 [file_pusher.py:finish():172] shutting down file pusher
2024-06-10 18:21:25,239 INFO    SenderThread:43204 [file_pusher.py:join():178] waiting for file pusher
